artist_name,track_name,release_date,lyrics,neg_sentiment,neu_sentiment,pos_sentiment,com_sentiment
robert cray,foul play,1986,foul play verse wednesday night woman home alone lately every wednesday night late getting home phoned work quittin time say bos asked stay said makin double time suspect foul play suspect foul play verse make five straight wednesday night coincidence sitting thinking back start making sense old bos quit two month ago came home smile day said hired younger man suspect foul play said suspect foul play suspect foul play bridge something voice alerted suspicious heart heard warning sign love fell apart guitar solo verse last wednesday night waiting like fool wo stand another man rule better kind evidence extra pay better cold hard fact suspect foul play said suspect foul play suspect foul play foul play know know foul play yeahembed,0.156,0.599,0.245,0.9825
ziggy marley & the melody makers,x marks the spot,1993,mark spot mark spot turn back fighting see equality jah great man said te righteousness fighting see dignity living warzone run living bombshell world make never done look face plain fighting see equal opportunity irie keep fatalized trouble brain man shall feel pain solo sister people slave people sweat sea blood white racist mentality black man becomes enemy must cry ye hypocrite play cheat mind said travel world see living warzone run living bombshell world fight began mark spot fighting fighting fighting night day mark spot mark spot system make people slave people sweat sea blood sea blood,0.187,0.769,0.044,-0.9894
rick springfield,state of the heart,1985,state heart state heart waiting state know name told mine stopped passed time day work town work night give six seven work seem little strange state heart waiting state moon sea pull gaze alone thought immune good know door still open wide seem little strange state heart waiting state state heart wait dark state get closer closer falling falling go ca change state heart seem little strange state heart waiting state state heart know wait dark state 's state heart state heart state heart state heartembed,0.034,0.782,0.184,0.9945
robert earl keen,the coldest day of winter,1984,coldest day winter verse coldest day winter darkest dead night lying beside wrapped fireside light may never live forever never apart vow made together hand hand heart heart verse blossom springtime springtime life little wedding chapel became man wife may never live forever never apart vow made together hand hand heart heart verse long hot day summer trying hard make way coolness evening would love care away may never live forever never apart vow made together hand hand heart heart verse found secret leaf began fall could live forever would live cried find another would understand buried together heart heart hand hand heart heart hand handembed,0.04,0.608,0.352,0.9988
ratt,i'm insane,1984,insane rocker fell tree standing shaky ground helping ca remember number ca remember name ca remember trouble child well insane well insane well insane well insane go looking trouble well trouble need go looking bad love got guaranteed ca see color ca play game listened mama said child well insane well insane well insane well insane insane insane insane lock padded room chain floor well headed lobotomy begging well rocker fell outta tree standing shaky ground well helping ca remember number ca remember name ca remember trouble child well insane well insane well insane well insane well insane well insane well insane well insaneembed,0.276,0.529,0.195,-0.9741
morphine,honey white,1995,honey white honey white honey white honey white made deal angel food honey white honey white everybody told sweet good refrain poor honey poor honey poor honey poor honey verse said see later see later see later seemed soon smile know honey coming back honey going want angel food refrain devil made honey devil made honey devil made honey devil made honey bridge said get old wizened day devil said honey wo long besides like see little fat like see little fat know like see little fat honey white honey white honey white honey white tell angel food honey white honey white say sweet good honey white honey white honey white sweetness start fade honey white honey white thought could get away outro poor honey poor honey poor honey poor honeyembed,0.176,0.698,0.126,-0.96
blues traveler,fallible,1994,fallible air indignation smile painted porcelain face supposed trust decorum place beyond question might ask suddenly smile doth crack slip beneath mask fallible fallible hold mirror hate see keep trekking westward infallibly god wan na touch place wan na hide dare come commit narcisside punishing guilty never intent busted prison baby really went fallible fallible hold mirror hate see keep trekking westward infallibly name power centered hand crave revolution take possession stand one get make moment come gone best stay awake path cause fallible fallible hold mirror hate see keep trekking westward infallibly infalliblyembed,0.127,0.748,0.125,-0.5653
"crosby, stills & nash",unequal love,1994,unequal love whisper wind sometimes wind want hear like sailboat sea sometimes ocean care many many feeling tear soul apart pressure unequal love hard price pay pain wo go away unequal love ever stay long lover feeling wrong wrong wrong loved hard nothing many many heartache wall love give wo come back matter really hurt know truth love unequal sometimes change heart found trust somebody trust somebody tear arrow heart love anybody anybody many many reason play game meantime bound fall wound gon na heal gon na learn deal deal unequal love unequal love unequal loveembed,0.178,0.561,0.261,0.9902
alan jackson,between the devil and me,1996,devil verse world take hand tempt soul man choose path two road take one way right one way wrong flesh weak love strong see devil gate hell swing open wide invitin step inside friend call know flame spreadin everywhere smoke see see devil verse hold arm tonight safe warm close eye cool breeze blow body dark outside reach concern somewhere know fire burn see devil gate hell swing open wide invitin step inside friend call know flame spreadin everywhere smoke see see devil outro gate hell swing open wide invitin step inside see devil,0.211,0.679,0.11,-0.9903
alice in chains,junkhead,1992,junkhead intro junk fuck verse good night best long time new friend turned old favorite nothing better dealer high high convince buy drug choice well got go broke lot verse seems sick hypocrite norm running boring drill elite race stoner junky freak happy man content fully aware money status nothing life empty bare drug choice well got go broke lot lot guitar solo bridge verse ca understand user mind try book degree let go open mind bet like ai bad drug choice well got see go broke lot say lot outro lot lot said,0.045,0.733,0.222,0.9921
the shangri-las,remember (walkin' in the sand),1996,remember walkin sand verse seems like day baby went away went away sea two year since saw baby go letter came said found somebody new let think let think bridge remember walkin sand remember walkin hand hand remember night exciting remember smile inviting remember touched cheek remember fingertip softly softly meet lip verse whatever happened boy knew boy said true happen life gave remember walkin sand remember walkin hand hand remember night exciting remember smile inviting remember touched cheek remember fingertip remember softly outro remember remember remember remember walkin sand remember walkin hand hand remember,0.009,0.753,0.237,0.9938
trisha yearwood,thinkin' about you,1995,thinkin quite sure goin day night long thinkin thinkin look eye smile way sound voice sayin name thinkin keep thinkin single minded fascination got call love know know done train thought ai jump track back mind secret place whole world know smile face thinkin ca stop thinkin single minded fascination got call love well know know done train thought ai jump track know crazy callin late thing wanted say thinkin keep thinkin ca stop thinkin always thinkin love thinking embed,0.019,0.817,0.164,0.9906
the presidents of the united states of america,lump,1995,lump verse lump sat alone boggy marsh totally emotionless except heart mud flowed lump pajama totally confused passing piranha lump lump head lump lump lump might dead verse lump lingered last line brain one got sorta rotten insane small thing sad bird could land lump fast asleep rockin band lump lump head lump lump lump might dead interlude ba baw ba ba banana ba baw ba ba banana ba baw ba ba banana ba baw verse lump limp lonely needed shove lump slipped kiss tumbled love spent twenty sheet life limped along speed lump lump head lump lump lump might dead woo outro lump outta head think lump outta head think lump outta head think lump outta head,0.127,0.813,0.059,-0.9467
collin raye,a bible and a bus ticket home,1993,bible bus ticket home tear fell easy daddy handshake strong climbed aboard greyhound eighteen glad gone took rented room broadway unpacked everything owed found note mamma left bible bus ticket home said one get going got prayer one bring back son dream ai waiting wo fall back know never farther bible bus ticket home year come gone taken thing life ever counted going back tomorrow lay flower stone almost hear mamma calling saying son come back belong got need get bible bus ticket home one get going got prayer one bring back son dream ai waiting wo fall back know never farther bible bus ticket homeembed,0.006,0.939,0.055,0.8499
gary moore,with love (remember),1994,love remember summer rain like teardrop window reminds time long ago drop rain see within heart always pray remember love golden shade autumn around tell nothing ever stay leaf turn brown watch floating ground pray remember love look back springtime one day recall blanket gold field love remember remember coldest day winter draw close light fire keep away chill ember might see flame burn pray remember love look back springtime one day recall blanket gold field love remember remember coldest day winter draw close light fire keep away chill ember might see flame still burn pray remember love pray remember love pray remember loveembed,0.026,0.771,0.203,0.9936
tracy byrd,anybody else's heart but mine,1994,anybody else heart mine verse history ruin good beer tear get knee ai coming back jack think wrong track heart get broken every day life go without would clear anybody else heart mine say hey break mend time know anybody else blue anybody else heart mine verse hey goin little bit different love gone old platitude like find somebody else wo wise one givin free advice every body else hearing wish anybody else heart mine say hey break mend time know anybody else blue anybody else heart mine anybody else heart mine say hey break mend time know anybody else blue anybody else heart mineembed,0.048,0.689,0.262,0.997
trace adkins,if i fall (you're goin' with me),1996,fall goin verse know mind whispered word maybe fun maybe someone temporarily keep makin feel good whenever close fair make aware get fall goin long way ai go alone give heart better get ready girl goin fall verse sayin fault man supposed tryin play safe get harder every day woman like maybe know dangerous ground walkin every time lip touch lip closer findin fall goin long way ai go alone give heart better get ready girl goin fall outro give heart better get ready girl goin fall hold onto tightembed,0.031,0.744,0.225,0.9954
linda ronstadt,high sierra,1995,high sierra harley allen coburn silverhill music bmi higher high sierra lower death valley must right mostly wrong wrong right way feel ca explain much passion turned pain sun still shine time know sun shine rain higher high sierra lower death valley must right mostly wrong wrong right cussed praised nothing day come back time see wrong right higher high sierra lower death valley must right mostly wrong wrong right wrong right wrong right -- -- -- -- -- -- -- mandolin david grisman acoustic guitar carl jackson mark casstevens pedal steel guitar ben keith acoustic bass guitar roy huskey jr drum larry atamanuik background vocal claire lynch john ronstadtembed,0.224,0.747,0.029,-0.9912
marilyn manson,little horn,1996,little horn verse apple pussy mouth dinner whore tumor tv mouth burn grows someone better get dog kick jaw wired shut save dick bottomless pit come little horn little horn born little horn born little horn born little horn born world spread leg another star world show face another scar verse dead dance left worm wait bated breath blind become deaf say little horn save save save save world spread leg another star world show face another scar bridge everyone suffer everyone suffer everyone suffer everyone suffer ca save ca save ca save ca save world spread leg another star world show face another,0.179,0.734,0.087,-0.9658
weezer,in the garage,1994,garage verse got dungeon master guide got twelve sided die got kitty pryde nightcrawler waiting yes verse got poster wall favorite rock group kiss got ace frehley got peter criss waiting yes garage feel safe one care way garage belong one hears sing song garage verse got electric guitar play stupid song write stupid word love every one waiting yes garage feel safe one care way garage belong one hears sing song garage garage guitar solo garage feel safe one care way garage belong one hears sing song outro garage feel safe one laugh way garage belong one hears one hears one hears one hears one hears sing,0.171,0.702,0.127,-0.7984
kenny chesney,i'd love to change your name,1994,love change name honey love change name make mine one nothing else ever want change honey sure love change name verse believe love first site think tonight saw dancing hardwood floor kicking heel knew love forevermore honey love change name make mine one nothing else ever want change honey sure love change name verse probably thinking kind fool well right darling fool buy line babe buy ring get knee beg please marry honey love change name make mine one nothing else ever want change honey sure love change name honey love change name make mine one nothing else ever want change honey sure love change nameembed,0.023,0.721,0.256,0.9959
johnny thunders,you can't put your arms around a memory,1985,put arm around memory verse pay try smart boy know mean try never know feel cold alone baby home home big deal still alone verse feel restless beat head pole try knock sense bone even though show scar old go let know ca put arm around memory ca put arm around memory ca put arm around memory try try verse bastard kid got name cause living one even though show scar old go let know ca put arm around memory ca put arm around memory ca put arm around memory try try ca put arm around memory ca put arm around memory ca put arm around memory try,0.054,0.929,0.017,-0.8149
ub40,sorry,1993,sorry say sorry presuming respect say heart mean understand feeling must prove sign cheque without delay humbly four hundred year back pay begging charity confuse thing say give belongs give belongs say sorry excuse tyranny value talking money speaks bullshit walking round circle history trying erase memory begging charity confuse thing say give belongs give belongs say sorry assume realised shame seed oppression fall ripen aggression ca hold longer chain time compensate claim bother wi sorry bother wi delay four hundred year day begging charity confuse mind payment overdue fe long long time come gate bother hesitate tek away ting like damn pirateembed,0.091,0.767,0.143,0.7951
boxcar willie,song of songs,1986,song song love old melody playing heard many different song made star country music singer tune keep playing thinking tonight blue eye seems around since time began solder war time right today still hear roy acuff young country singer record starting heard old tune took right stardom wing great speckled bird hank thomson country music legend sang western swing song grief strife tune gave hank break needed record called wild side life young girl made world stop listen kitty well young singer name god made honky tonk angel melody ran clear country rain note must came straight heaven many different song know someday etched gold forever placed country music hall fame placed country music hall fame embed,0.047,0.848,0.104,0.9097
counting crows,time and time again,1993,time time want badly somebody staring back gone wanted see walking backwards get sensation coming home wanted see walking away without sensation leaving alone time time time time time time ca please wanted ocean cover wan na sink slowly without getting wet maybe someday wo lonely walk water every chance get time time time time time time ca please coming home sweet angel leaving alone alone well drowning darling come way wish traveling freeway beneath graveyard western sky gon na set fire city desert gon na ride time time time time time time ca please ca please ca please nobody else time time time time time time ca please myselfembed,0.142,0.776,0.082,-0.9154
patra,either or either,1995,quitter verse say one love quitter getting hard love either paranoid bitter everybody else keep foot ground earth giving hey wait love never really feel okay stay built without planning escape verse sit point finger hand tied behind back feeling always lingers like crack got head cloud sky burning hey wait love never really feel okay stay built without planning escape bridge purposе feel burnt everything worth feel worthless ca gеt ca get ca get ca get ca get ca get one love quitter getting hard love either paranoid bitter hey wait love never really feel okay stay built without planning escapeembed,0.113,0.703,0.184,0.9753
sting,russians,1985,russian verse europe america growing feeling hysteria conditioned respond threat rhetorical speech soviet khrushchev said bury subscribe point view would ignorant thing russian love child verse save little boy oppenheimer deadly toy monopoly common sense either side political fence share biology regardless ideology believe say hope russian love child instrumental break verse historical precedent put word mouth president thing winnable war lie believe anymore reagan say protect subscribe point view believe say hope russian love child share biology regardless ideology might save russian love child instrumental outro,0.077,0.747,0.176,0.9741
chris rea,love turns to lies,1985,love turn lie could stood watch walk away put uncertain way maybe baby change heart maybe wan na make brand new start crazy though say may seem could learned mend broken dream could pushed would gently fell could played graceful one well say gon na leave anyway fool see see done love turn lie actor played part sweet desire tiptoed upon highest wire truth tell upon rope thin fall treachery begin see starlet smiling face eagerly awaits take place tried fall clean graceful way could said would given way see smile way smiled hear laugh way hear screaming hear cry see falling love turn lie say gon na leave anyway fool see see done love turn liesembed,0.103,0.669,0.228,0.9899
dokken,into the fire,1984,fire verse weave spell eye beckon lip speak lie misery know wrong ca turn away flame draw near telling stay fire falling fire falling fire fire fire falling fire verse love burn bright yet flame cold time fear wo back end love consumes soul fire tempted fire falling fire falling fire fire fire falling guitar solo verse take back came wan na see face broke heart falling falling fire fire fire fire falling fire fire falling fire falling fire fire fire falling fireembed,0.376,0.543,0.081,-0.9971
neal mccoy,why not tonight,1994,tonight say love doubt love getting closer love true could beginning lifetime romance one thing missing time took chance tonight waited long something right could wrong girl know take never fire burning bright time right tonight girl better feeling two lover share ca wait show much care tell touch getting know want much want tonight waited long something right could wrong girl know take never fire burning bright time right tonight tonight waited long something right could wrong girl know take never fire burning bright time right tonight embed,0.061,0.763,0.177,0.9821
slade,harmony,1985,harmony life ai nothing big old world care ai nothing world ca without got ta got ta change rearrange wait see believe everything say anything say may true second chance choice overdue got ta got ta change rearrange wait see harmony life ai nothing big old world care ai nothing world ca without got ta got ta change rearrange wait see attention receive go head better believing instead leave something said got ta better change rearrange wait see harmony life ai nothing big old world care ai nothing world ca without got ta got ta change rearrange wait seeembed,0.014,0.868,0.118,0.9765
the gun club,give up the sun,1984,give sun hotel blue beautiful ocean blue paint melting wall hardly breathe young men nod palm turn blue fail breathe came see give sun give sun one hundred thousand time live hear say live live want give sun give sun along beachline gull pick bone glass old jew remembers broadway among tire glass try remember broadway friend last ca help give sun give sun one hundred thousand time want hear say give sun give sun solo jeffreylee sea make love wave pinwheel bay leave ghost room pain storm sea tonight body filled pain palm wind across sea tonight black whirling pain alone dock tonight nobody know name ca go back give sun give sun embed,0.088,0.844,0.069,-0.7701
jethro tull,heat,1984,heat rat running boy gunning head tin plate hear footfall softly back yard black jack called face last card better call witness dirty business trop tard serum le cri better run better set tall sail better make deep cover boy nailed one chance get away catch another day close eye count ten come right grab credit card cash resource take passport drawer stop change horse get heat feel pressure got measure wanted man cold drink hand hot sweat brow understanding going help grab credit card cash resource take passport drawer stop change horse notify party earlier vacation use trying board train left station get heatembed,0.054,0.815,0.131,0.948
the manhattan transfer,jeannine,1984,jeannine time last time saw jeannine looked like royal queen cruised wealthy guy cadillac limousine last time last time saw jeannine last time last time saw jeannine recall seventeen beau long ago short long lost dream satisfy jeannine gone moved away old neighborhood certain gone good last time last time saw jeannine dollar sign stood love lost rising cost since never seen never seen jeannine gone moved away old neighborhood certain gone good last time last time saw jeannine dollar sign stood love lost rising cost since never seen never seen jeannine last time last time saw jeannine last time last time saw jeannine hey cat ready jeannine jeannine jeannine jeannine last time last time saw jeannine last time saw jeannine embed,0.037,0.807,0.157,0.9834
the smiths,still ill,1984,still ill verse decree today life simply taking giving england mine owes living ask spit eye ask spit eye cling old dream anymore cling dream refrain body rule mind mind rule body dunno iron bridge kissed although ended sore lip like old day anymore like day still ill ohh still ill ohh refrain body rule mind mind rule body dunno verse ask die ask die must go work tomorrow well would bother brighter side life know seen often iron bridge kissed although ended sore lip like old day anymore like day still ill ohh still ill ohh,0.175,0.742,0.083,-0.9765
berlin,take my breath away,1986,take breath away verse watching every motion foolish lover game endless ocean finally lover know shame turning returning secret place inside watching slow motion turn around say take breath away take breath away verse watching keep waiting still anticipating love never hesitating become fated one turning returning secret place find watching slow motion turn say love take breath away bridge hourglass saw time slipped away mirror crashed called turned hear say today unafraid take breath away take breath away verse watching every motion foolish lover game haunted notion somewhere love flame turning returning secret place inside watching slow motion turn way say take breath away love take breath away love take breath away love take breath away,0.034,0.819,0.147,0.9811
vince gill,whenever you come around,1994,whenever come around face angel pretty eye shine lie awake night wishing mine standing holding biggest heartache town whenever come around get weak knee lose breath try speak word wo come scared death smile smile world turn upside whenever come around feel helpless feel like kid make keep feeling hid wish could tell word ca found whenever come around get weak knee lose breath try speak word wo come scared death smile smile world turn upside whenever come around get weak knee lose breath try speak word wo come scared death smile theat smile world turn upside whenever come around smile smile world turn upside whenever come around whenever come,0.203,0.669,0.127,-0.9813
a-ha,living a boy's adventure tale,1985,living boy adventure tale verse fixed dwelling night light pair come passing hide need time leave loneliness alone lick wound night found time help close eye one time living boy adventure tale many way living boy adventure tale many day living boy adventure tale ca escape wanted living boy adventure tale may dreaming feel awake verse lost many place seeking love many face change weather rain pours head hand pressed ground supposed go living boy adventure tale many way living boy adventure tale living boy adventure tale voice hear living boy adventure tale singing lullaby outro living boy adventure tale living boy adventure tale know true living boy adventure tale many way many day love love many waysembed,0.04,0.751,0.209,0.9922
r.e.m.,hyena,1986,hyena verse night time fell opening final act beginning time hyena take role stage set town safe tonight hyena see day ahead hyena cried hyena god know verse hyena sister look hand man serve communal interest tell hurt beautiful young lady hyena see day ahead hyena cried hyena god know verse thing fear fearlessness bigger weapon greater fear hyena ambassador nighttime fell like closing meager pay recognition hyena crawl belly town safe tonight hyena see change man hyena going across way hyena see road ahead hyena know stay outro hyena see holding hyena cried hyena god know ohembed,0.074,0.823,0.103,0.6586
shania twain,when he leaves you,1993,leaf verse come friend though really know know love made world brand new know think love may believe pour coffee tell soon going leaf gon na break heart leaf gon na tear world apart gon na cry million teardrop one every shattered dream leaf come back home verse known year honey time first time paid loving tear mine see upset guess fool try help come heart heartache got ta find leaf gon na break heart leaf gon na tear world apart gon na cry million teardrop one every shattered dream leaf come back home outro leaf come back home meembed,0.079,0.785,0.136,0.9485
kenny chesney,honey would you stand by me,1995,honey would stand verse quit job simple life honey would stand bought little cabin mountainside honey would stand verse would one true friend stick thick thin roof old rain came honey would stand verse tried luck hollywood honey would stand break never came like thought would honey would stand verse would heart gold never complain money low coat thin shoe old honey would stand verse joined rodeo honey would stand traveled around show show honey would stand verse would cowboy dream smile right time got lean nothin boot jean honey would stand outro honey would stand honey would stand honey would stand honey would stand honey would stand honey would stand meembed,0.013,0.929,0.057,0.8074
the outfield,i don't need her,1985,need said see running surprise whan far danger opened eye look back anger nothing wrong race stranger race go glad need tired trying please end ca leave ca leave tonight got different story anything told evade glory come cold wait tomorrow push back another day try hide sorrow else say glad need tired trying please end ca leave ca leave tonight said see running surprise far danger opened eye glad need tired trying please end ca leave ca leave tonight glad need tired trying please end ca leave ca leave tonightembed,0.111,0.721,0.168,0.876
sonic youth,androgynous mind,1994,androgynous mind verse hey sad angel walk talk like girl trying think stink girl kicked gut fucked enough got knee kiss ring god love androgynous mind androgynous mind androgynous mind androgynous mind androgynous mind androgynous mind verse hey hey gay god brain bomb turn everything right god gay right androgynous mind androgynous mind androgynous mind androgynous mind androgynous mind androgynous mind bridge hey hey okay hey hey okay hey hey okay hey okay hey hey okay hey hey okay aaaaaaaawwwooooooowwwaaaaaaaooo verse god said right fight free mind whose side like bomb free tonight androgynous mind androgynous mind androgynous mind androgynous mind androgynous mind androgynous mind outro hey hey okay hey hey okay hey hey okay hey okay hey,0.081,0.714,0.205,0.964
morphine,mary won't you call my name?,1993,mary call name verse cross finger hope god knock wood pray got cross bow cannonball see writing wall hey map clue go yea dog ride hold forever side forever side refrain mary wo call name mary wo call name mary wo call mary wo call mary wo call name verse fell hand rich man daughter led like lamb bother go live inside barn daddy acre farm verse hide daughter snow watch undertow hold hand door dig foot floor tell ya map clue go dog ride hold forever side forever side refrain mary wo call name mary wo call name mary wo call mary wo call mary wo call,0.043,0.894,0.063,0.7128
queen,thank god it's christmas,1984,thank god christmas verse love share tear friend hope fear friend long hard year christmas yes christmas thank god christmas verse moon star seem awful cold bright let hope snow make christmas right friend world share special night christmas yes christmas thank god christmas one night thank god christmas thank god christmas thank god christmas christmas let christmas every day verse love live troubled day friend strangest way friend one day day thank god christmas yes christmas thank god christmas one day outro thank god christmas yes christmas thank god christmas ooh thank god christmas yes yes yes yes christmas thank god christmas one day merry christmas,0.042,0.459,0.499,0.9992
built to spill,distopian dream girl,1994,distopian dream girl verse make real make feel ride time front mind stepfather look like david bowie hate david bowie think bowie cool think lodger rule think step dad fool without nothing thing dy came life mine would stupid thing let keep living let keep living let keep living let keep living verse alright said man wife waking head full bed full said thought thought differently thought thinking thought enough penetrate comfort zone without nothing thing dy came life mine would stupid thing let keep living let keep living let keep living let keep livingembed,0.07,0.881,0.049,-0.8381
fiona apple,pale september,1996,pale september verse pale september wore time like dress year autumn day swung soft around like cotton skin ember summer lost breath disappeared heart went cold hollow rhythm resounded within rose brilliant moon full sank burrow keep armor falling pile foot winter giving way warm singing sleep verse go along water lily gentle surface thought body float unweighed passion intensity yet unaware depth upon coast find home misfortune sow know touch reap armour falling pile foot winter giving way warm singing sleep armour falling pile foot winter giving way warm singing sleep outro armour falling pile foot winter giving way warm singing,0.058,0.771,0.17,0.9849
toby keith,a woman's touch,1996,woman touch verse lately looking window soul see much left hold empty space surrounded piece badly broken heart forgotten love heart need woman touch tender hand fix rough ragged edge sure could use love heart need woman touch verse look mirror thing see trace man used late night hear denied lonely voice cry somewhere deep inside heart need woman touch tender hand fix rough ragged edge sure could use love heart need woman touch heart need woman touch tender hand fix rough ragged edge sure could use love heart need woman touch bridge rough ragged edge sure could use love heart need woman touch outro poor heart need woman touch woman touchembed,0.064,0.652,0.284,0.9967
sarah mclachlan,fumbling towards ecstasy,1993,fumbling towards ecstasy verse fear left frightened anymore heart pound beneath flesh mouth push breath shed tear wo cage wo fear love feel rage wo deny wo fear love verse companion demon dance play chair candle cloth making darkness day easy look upstream without thought shed tear wo cage wo fear love feel rage wo deny wo fear love bridge peace struggle find peace comfort way comfort shed tear wo cage wo fear love feel rage wo deny wo fear love wo fear love wo fear love shed tear wo cage wo fear love feel rage wo deny wo fear love wo fear love wo fear love outro shed tear wo cage wo fear love feel,0.202,0.582,0.216,-0.3757
bad company,when we made love,1986,made love shadow hall hopin might anyone still remember way thing could bring back would need say word made love felt strong remember much love love go wrong remembering thing used say memory drifting pain stay illusion lock without key livin half life without made love love felt strong still remember deep love love go wrong feel every touch real crazy kiss every kiss tender amaze live end feeling like dying touch cheek realize cry made love love strong remember deep love tell love go wrong made love belong together night dreaming stay last forever made loveembed,0.081,0.594,0.325,0.9984
weezer,i just threw out the love of my dreams,1996,threw love dream verse tall ca get low ca get underneath must thing threw love dream eye ear blood tear breathe love see every day even though love world away got wondering righteousness crumbling verse never felt way know right want stay must made steel threw love dream eye ear blood tear breathe love see every day even though love world away got wondering righteousness crumbling synth solo bridge got wondering righteousness crumbling see every day even though love world away eye ear blood tear must made steel threw love,0.031,0.807,0.162,0.9893
ministry,n.w.o.,1992,intro alright alright alright alright verse love without tear regret open fire love death sky high heartache stone never see always alone verse love without trace dissent buy toy pay rent flying high public hand love promised land verse love malicious intent taken know yet truer love never yet found see sunset eye clown bridge alright alright outro looking good evil right wrong new world order new world order new world order new world order make mistake twice new world order new world order new world order new world order new world order new world order new world order new world order new world order new world order new world order new world order new world order new world order new world,0.086,0.75,0.164,0.9431
burning spear,follow marcus garvey,1994,follow marcus garvey follow follow follow marcus garvey foot step ca follow come every go go everything say yesy true ca follow come come let follow follow follow follow follow marcus garvey foot step ca follow never commit crime always right ca follow follow follow follow follow marcus garvey foot step ca follow come follow follow follow follow marcus garvey foot step follow never disobeyed grand mother always obeyed gandfather ca follow yes follow come follow follow follow follow marcus garvey foot step ca follow forward readt ready waiting follow come let go go let say word say yes true right follow follow follow follow follow follow follow himembed,0.039,0.902,0.059,0.677
paul westerberg,world class fad,1993,world class fad verse well look fantastic casket least thing still run bullshit let forget whose suicide one trust world owes nothing really really want bad got ta go get life go live corner give gas want bad world class fad remember leave trail crumb want bad world class fad remember started sad world class fad verse wax poetic thing pathetic long look cute believe hill starting roll believe star starting shoot bridge pressure gon na build higher higher something got ta move ai knocking wood foxin cove sad world class fad verse look fantastic casket least thing still fly believe road starting wind going starting hide embed,0.123,0.708,0.169,0.6717
nanci griffith,morning song for sally,1993,morning song sally morning light stretched across bed thought remembering laughing eye said love thought pas face thousand time way race heart say line short time together last long make strong two week came went gone living seems love destined caught net love held brief chance without regret yes standing road song much long somehow forced see song waking thought extension dream without beside never know mean morning light stretched across bed thought remembering laughing eye said love thought pas face thousand time way race heart say linesembed,0.027,0.805,0.167,0.9884
judas priest,love bites,1984,love bite verse feel safe feel warm rise crawl gliding mist hardly sound bringing kiss evil abound dead night love bite love bite dead night love bite verse room deep sleep lie still creep descend close lip across bend smile sip mine control one taste life soul softly stir gently moan lust air wake groan dead night love bite love bite dead night love bite bridge invite invite feast night excites delight drain white love bite knew first sight enjoy attack first bite turning back come arm strike hour return trap devour dead night love bite love bite dead night love bite outro love bite love bite love bite love,0.132,0.588,0.28,0.9936
the cranberries,zombie,1994,zombie verse another head hang lowly child slowly taken violence caused silence mistaken see family head head fightin tank bomb bomb gun head head cryin head head zombie zombie head head zombie zombie post-chorus du du du du du du du du du du du du du du du du verse another mother breakin heart takin violence cause silence must mistaken old theme since head head still fightin tank bomb bomb gun head head dyin head head zombie zombie head head zombie zombie oh-oh-oh-oh-oh-oh-oh ra-ra related song instrumental outro,0.077,0.893,0.029,-0.8146
hank williams,the blues come around,1985,blue come around happy could let gal make fool ever since let blue come around sun go blue come around blue come around lawd blue come around evenin sun go long sun sky doggone blue never make cry ever since left town blue come around sun go blue come around blue come around lawd blue come around evenin sun go built castle high went said goodbye ever since tore blue come around sun go blue come around blue come around lawd blue come around evenin sun go called gone alone ever evenin sorrow bound cause blue come around sun go blue come around blue come around lawd blue come around evenin sun go downembed,0.048,0.927,0.025,-0.7406
social distortion,don't drag me down,1996,drag taught hate parent could wait rich poor others suffer ever ashamed felt society try keep begin watch thing change see turn around turn around try keep turn around turn around drag ignorance like gun hand reach promised land history book full lie gon na dry eye ever afraid felt society try keep begin watch thing change see turn around turn around try keep turn around turn around drag ignorance like gun hand reach promised land history book full lie gon na dry eye eighteen wan na man granddaddy klu klux klan taking two step foward four step back gon na go white house paint black turn around turn around try keep turn around turn around drag downembed,0.129,0.758,0.114,-0.7581
gloria estefan,words get in the way,1985,word get way realize seeing someone new believe know like temperamental moody side one always try hide know something mind trying tell longest time break heart two something trying say word get way much want say locked deep inside look eye might fall love wo even start cry say goodbye tried say love word get way heart always open door baby even know anymore despite fact hurting know time come set free word get way much want say locked deep inside look eye might fall love wo even start cry say goodbye tried say love word get way trying say love word get wayembed,0.053,0.767,0.18,0.9915
boston,livin' for you,1994,livin verse living without never could wrong need say never waited long thinking everthing love giving know living never needed lie ca see believe heart saying love see one praying verse maybe dreaming want wake baby love always knew somehow happened easy need think amazing going crazy bridge dreaming hoping hoping dream come true religion girl living want fight tried everything know wo deny everywhere try go never needed lie ca see believe heart saying love see mean world praying verse knew easy think love giving know living love giving know living youembed,0.049,0.698,0.252,0.9952
killing joke,love like blood,1985,love like blood verse must play life like soldier field life short running faster time strength beauty destined decay cut rose full bloom fearless come act done love like blood love like blood fearless come act done love like blood love like blood verse every day frustration despair love hate fight burning heart legend live man god rule day must dream promised land field never fade season move towards end learn die red tear shed grey fearless come act done love like blood love like blood fearless come act done love like blood love like blood instrumental bridge fearless come act done love like blood love like blood fearless come act done love like blood love like blood instrumental outro embed,0.087,0.492,0.422,0.9986
