artist_name,track_name,release_date,lyrics,neg_sentiment,neu_sentiment,pos_sentiment,com_sentiment
scritti politti,absolute,1985,whisper break make long word lip heart instrumental verse alive meaning girl clear day keep know hook need sampled working outro understand intro kiss true absolute dream ooh vodka fast power holy come away clay drive short bridge solo talk paramour worn principal live another hard sure past voice baby much forgetfulness near nothing love new yesterday invincible brought,0.006,0.479,0.515,0.9998
phyllis hyman,what you won't do for love,1986,searched make verse tried want know back everything see thing got outro wrong would ooh true dream let best believe find came world ca friend go guess within well may wonder never people love give around wo daze,0.016,0.616,0.368,0.9996
38 special,one time for old times,1984,tell long anyone heart time loving back everything lookin see smile remember got way kiss one darlin look fine though embed come solo changed missed lost feel like along used honey taken easy showin showing really chance always still old nothing love new place,0.058,0.686,0.256,0.9978
bad religion,stranger than fiction,1994,head cheap book cracker loving crack see got spirit story stop ever eatin violent world ca angel shocking lamppost cracked suicide wino feathered crummiest like wild olly cryin stranger wolfe ox picture upon devil bunch rattlin caringosity hide know hook wan hemingway dream amateur dot score desperado side nap corner could free na human never family kid kerouac life sometimes child verse character smack tonight thanksgiving want many cockroach scornful trap cat febrile back spell killed pick shock fit fiction alley high read obituary living door truth scratching paper match cradle lover word hopin morning shoulder homicide brother street outro would livin look hungry interest stupidity watching little shot pack fly givin conspire lotta window,0.09,0.783,0.127,0.8586
the offspring,what happened to you?,1994,simplest life brain get verse might coffin tried time lend tomorrow tokin morning draw started night keep know junk back use see thing lie facing bad understand losin hand else say willing wad world cut little thought something well gackin spent happened think man person lot used try done kind refrain sympathetic really even explain give taking picture slack abusin enough someone,0.022,0.94,0.037,0.7149
electric light orchestra,getting to the point,1986,getting long blue sorry meaning dawn burn stand keep softly know nobody watch going way stop understand one look take breath stay say spinning gon away talk reason start go fire thought control wall pointembed na like returning forever try nothing beyond burning return forgotten point,0.067,0.917,0.016,-0.8834
nine inch nails,the becoming,1994,annie get noise ear verse might head scab broken made blood want clear beat goddamn machine killing know second hiding slip feeling see decay dead pain stuck outro bad strapped anymore inside dream circuitry backwards come away bridge little thought tighter stopped consciousness changing hold pumping sound part feel far used try listen even left unafraid much wire scratch drowns covered give hear around wo nature new becoming disappears right sore escape,0.285,0.703,0.012,-0.9989
ministry,just one fix,1992,life fighting trying damnation slipping verse drinking made orleans nation blood poised gim night thorazine keep war need station lie one take choice find away start trust silence fix sample destination kill man another cutting train never desperation salvation monkey join dy unless looking new relax driving junkie,0.067,0.902,0.031,-0.917
nirvana,beeswax,1992,towards reminds vinegar spayed ovulate blow jumpsuit got pussy gaining tacky foam bono bay titillate titilate ca trust dick boat joke like polyester magnet sneer aboard manhood gluing thumb kitty beeswax fall button know sonny tenille monthly let bar hate woody disguised lepew could raped raw funnel as el shut hey around feeding homesick brought lung pry verse insulation hydraulic cotton peter nice set fiberglass seeking say clutch toni bridge high flexing ta well pepe lightweight billy love push hamburger rancho fucking idol candy charo spawning scent water little tiki stream live tweeking manhole ape cow silly hear tail wind right penis someone,0.103,0.82,0.077,-0.9304
maxi priest,love will cross over,1996,worth life doubt learn make long overcome leave achieve load time run many day carrying lesson know need pain thing got working peace lord alone ooh one faith cross take thanks say fight believe find come ca god soon rain well overembed endless road mind another done hard kind heavy walk even never rise love give hope teach wo right king carry race place,0.032,0.776,0.193,0.9955
marty robbins,stairway of love,1996,blue tonight stairway know dare lie paradise way loveembed kiss hand touch take climb darling say come go could reach magic soon hold eye land tight close love heaven wait star,0.01,0.644,0.345,0.9983
wang chung,fire in the twilight,1985,life break game home verse shell time run grip turning want waiting hurting back need role ya way hot would ooh lead face isembed say power away bridge fire real searching said man live listen lonely chance never old twilight simple burning taking everyday boy tame box,0.06,0.916,0.023,-0.9268
rich mullins,creed,1993,life men make mighty almighty creed quick day third earth forgiveness dead spirit hell lord conceived invention crucified virgin ascended hand one end buried church christ sin begotten holy believe descended jesus born god mary said man returning maker communion saint son never suffered sits heaven truth resurrection father pontius rose making pilate judge right,0.072,0.803,0.124,0.8628
talking heads,stay up late,1985,money pretend make long kitchen drink verse leave want button cute night know wan see smile pee toe woo outro television plate crawl bottle look let sister face fun stay please fast playpen bridge red go mommy little across eat floor hold rock na suit man comin wake baby hey plaything love late asleep,0.024,0.829,0.148,0.9904
snoop dogg,bathtub,1993,nowhere music check five touching earth screen smoke got gylan ringing woman better ca like baby play scratch fuck give everyday fucked get bell inhale time chilling turn wan ready dream fool damn every dollar warren hold na always old hey nothing gangsta motherfucker around crazy game bud doorbell want american back weed going dog skit snoop though needle put come motherfucking handle well dopest rub dre kain love aight door wait quit felt trickling pound law trying fucking dirt good street bathtub okay take big sky water tv various bitch man live shit nigga ai hear dogg busy right someone,0.18,0.712,0.107,-0.9869
dave matthews band,two step,1996,life mostly wine verse might heart mouth quench sweet time girl blood want onto two grown flesh celebrate day last thing watch tie outro would laid intention certain climb took say woman best seeking believe water come came drive short go bridge cause well year continue like ho tired mind sure hey change love step give together climbing thousand indiscernible right distraction,0.025,0.682,0.293,0.9987
gladys knight & the pips,if i were your woman,1995,life lamb diamond afraid verse overrule sweet fall treat loving first show know back need 3 glass outro would pick stop tear let unkind yet darling say woman strength beg came bridge part like hang man shining mind even walk never sense nothing door love mmm ask crazy call weak,0.079,0.766,0.154,0.9858
robert plant,too loud,1985,creeping spread arthurian name toe entertainment watch bathroom ever quite staring given ohh thought wall impossible without coke johnny bell time legend know elevator loud smile finger video cover hold never public sneakin nothing aah ceiling sorry sleep want indiscretion show nose sheep front bed ring across absolutely file whole vanity profile tired epic page much victor consideration interchanged project yes tightly alone entire end victorembed okay counting talk powdering inconceivable coming anything spin hall hear right,0.02,0.63,0.351,0.9987
keith whitley,it ain't nothin',1984,life multiply ball make get long blue verse bos time day feeling matter hell got facing let bit tag face climb say digger nothin naw away ca shoe written go interstate little ta real well fix wall lower town feel deal like heal finally said car honey done even baby son stitch knee scratch ai love three hear wo cinderella deep mess place fade,0.126,0.73,0.144,0.8893
soundgarden,limo wreck,1994,life break pretend slide verse gold mouth run fall two skin river limo harvest blow sea swallowing lie thing going babe tear death ride hand blowing mother belongs sky come away light heavenly tower red bridge hero inch wash shelf wreck whole eye rest building site piece sun stretch crashing feeble ask slave wo blind wind,0.192,0.779,0.028,-0.9957
george michael,jesus to a child,1996,cry waited make lover sight kindness anyone word child verse tried made two become cold night know heard last blessed pain would tear bliss one comfort breath took say every find come away jesus side kissed thought could exists guess well year hold soul feel like part saved eye loveless single began sing learned anything memory always never still stole smiled miss sent love heaven hope sadness loved guessed,0.063,0.609,0.329,0.9992
aretha franklin,it hurts like hell,1995,learn wonderful sometimes laugh heart afraid verse hurt happiness two ohhh beside killing show know hiding everything pain watch got dying hell outro bad way babe knew intro inside true supposed given let take ooohhh best feelsembed find put away bridge trust go grow something forget little feel like mile even baby chance always ohhhhh still much full nothing love tenderness funny thousand step place,0.281,0.499,0.22,-0.9888
cory morrow,the man that i've been,1993,today might devised news cleared got smoke confessin one find came away thought room like hour crime county jury people upon shadowed time rob indeed ago go sorrow mind past saw travis place waking life survive jail tomorrow last matter plan say ground high well verdict lost feel piled debt walk straight four found pay hoped gun good guilty two heard bank hell bad look impress sin todayembed year spent body man later listenin birthday full ai late right,0.168,0.71,0.121,-0.9742
billy joel,the river of dreams,1993,evening river 3 fear cross find must searching soul eye sure taken promised land somebody carried stole gloria mountain looking desert sacred walking doubt seen opposite run stand night know dream every jungle valley side go fire something god along rest marie undefined never hope deep life shore verse sleep want wade faith though ocean lost tired try walk truth lose wide outro would anymore end take middle start spiritual stream finally man hard even baptized blind,0.073,0.859,0.068,-0.1966
blues traveler,trina magna,1993,cry knowledge tell everybody tried passed goddamn everything see share passing story air ending ever hand lead trina like legacy le ancient shall forgive lifeembed regarding new apathy learn thin vanish get time turn lesson understand everyone seem tradition seems follow proving gon taught could cause hold na guessing despair change heaven hope teach wo ass fed simply chalk life child question brand death revolution come guess infinite well part try son father bring pretending spanking yes begun magna hell care leader cycle lived store forgiven may brink left merely horizon pride parent history feed blind call,0.074,0.808,0.118,0.5647
tina turner,typical male,1986,clever intellect tell wit heart book got lawyer reaction think like sure trouble falling confess sense aside give loosen help defend enough fall advice know open catch let fool seems best case something authority scale mind rest tip hey wo female deep life make verse want tie way say put bridge handle feel suit close love bring law match men feminine charm outro bad little mine justice embrace deal private male typical ai attraction attractionembed using defense,0.039,0.755,0.206,0.9961
thompson twins,lay your hands on me,1985,life make get long word oooh good many cold handsembed know vanished strong feeling see wan back going woo sea would ever hand dream touch ooh chased almost face lay say seemed go thought could forth across little embrace magic soul laughter think like na feel tired hunger really never old haze uninspired much sense close grace hoo sad felt kinda point,0.035,0.815,0.15,0.9924
the cranberries,ridiculous thoughts,1994,make ridiculous anyone see fun cried twister animal gon go thought move trusted lied well hold feel na along hard happen happy alright,0.149,0.739,0.112,-0.9237
merle haggard,fightin side of me,1995,life walking fighting men long preach verse leave count keep war thing harping warning fought outro bad way talking claim let squirrely fight running believe singing side ought read free ho man live mind rest honey milk wonder fightin song died living people country love guy griping hear switching standing,0.237,0.718,0.045,-0.9971
the cramps,people ain't no good,1986,either tell make get waste child verse rambling weekend good want stand know see smile need outro intro true face stay say embed everywhere transcribing come ca go solo could cause well bookend think like sing sure obviously even always never still play hey people ai lux jerk la place,0.038,0.715,0.247,0.9955
candlebox,cover me,1993,trip home verse guitar broken time night stumble question wan everything need pain thing got outro steal alone fear take almost shove post hate cover light elude bridge breed solo changed mine stance lost feel na authority man mind walk never sand change people shelter give push storm wo fuckin melt branded bring stormembed fade,0.126,0.777,0.097,-0.9541
oasis,don't look back in anger,1995,summertime walking life bloom brain slide might head heart seen guitar verse sally burn stand beside night day know band back slip nobody fireplace thing related outside heard outro ever hand went inside least revolution look face take say please bed better find gon away put start slowly go solo throw rock soul na said eye mind never song play ai wait late anger roll step place fade,0.082,0.863,0.054,-0.9081
the mad lads,love is here today and gone tomorrow,1984,woohoo make get today verse afraid evening lose gone time girl treat tomorrow good keep show got messed stop let better bridge go could meet ahead wasting feel like listen baby straight much business hey love wait guy around wo cared alright sittin tomorrowembed right,0.032,0.661,0.307,0.9989
michael franks,please don't say goodnight,1985,referee sight leave sleep sweet ignite ecstasy count force night wan everything sea lie tradewind gravity tree lahaina promise would stop goodnightembed resist let please say sky gon light counting ca freckle beneath move cause soon absolutely depravity feel na far poinciana baby without knee heartbeat love hear stare alright star captivated next right goodnight,0.022,0.801,0.178,0.9922
burning spear,old timer,1995,garvey education day slavery back east remember timer particular bone west timerembed north majesty come world must rastafari free repatriation chanting ethiopia rebel marcus old africa sent south masjesty declare bring,0.045,0.932,0.023,-0.7351
jimmy buffett,jolly mon sing,1985,cry wish tell music heart everything treated see hand true took orion came boat dark jolly far flashin near people give aboard help star upon tossed wanted made stand night let every hate light stayed go along always makin song swam saw heaven fed singembed supper lucky make pirate joy last way ocean dolphin bid come reached ring well sing cargo hello love filled found home goodbye stormy heard sea hell care offered climb sky singing woe island magic mon said loved tale right,0.042,0.737,0.221,0.9968
anthrax,madhouse,1985,behind life doubt wish learn fill noise verse guitar sleep gone madhouse time fall begin night lesson haunt see outro alone care way air maze intro claim dream inside mad fear take surround shake say find light world ca solo control brown empty wall blame bind nightmare feel whole trapped live eye crime mind shame wake insane medication without coat confusion wo four help filled outta white gaze,0.187,0.703,0.11,-0.979
reba mcentire,why haven't i heard from you,1994,getting tell everybody phone get told home verse glad bell invented direct burn waiting know loud back heard thing mud got working collect zero dial one bar operator darling fine say embed every line landslide better put come bridge named corner fire little confuses well black car problem man cloud honey sure service funnel briefcase trouble baby even natural thunder old contraption disaster plane wire nothing excuse flood call assistance crazy boy forwarding conclusion telephone,0.041,0.833,0.125,0.9725
james mcmurtry,where'd you hide the body,1995,pistol tell get make ditch swear stash gun run hide fall attempt many maybe guilty morning night cat keep day lash everything see state cornered bad one hand okay look say embed consuming except gon awful come talk ca side shoot could intently guess across well throw ahead body na think eye used smoking done nervous career trail surprised always straight fuss complain loot silly table wo fright making pretending scream,0.145,0.826,0.029,-0.9772
dave matthews band,cry freedom,1996,cry might head slip see divide laid hand fear better away thought room dark alike dust stood space new upon fall confined turn remain till trace let go could crowd something fire subside prayer along human never foot wave dancing hope deep place child verse gold sleep burn cold way inside say come bridge across mirror future mile page design wait crooked hoped wide decide fair day outro would dreamless flag little raised freedom dance hall hear window someone,0.118,0.787,0.094,-0.7979
alice cooper,it's me,1994,money cry janeiro heart gone paris cuz clear someday see got dying one belong strange took find ca searching blown eye baby angry near play girl fall arm night know need dealer pain open catch damn every gon something changed rain sorrow na sinned always sitting sun nothing around tomorrow rio dealt danced come high spain well sick card tired honey followed much close door felt played luck trip stake wide street babe realize meembed take sin broke man piece til still london ai de late,0.139,0.79,0.071,-0.9772
pavement,range life,1994,mean function got fuzz bachelor one skateboard cop blame pumpkin glove crime fuck give stone run worry night snort wan glow wrong understand dream let pas follow gon turnstile stage shoot could forget gum free temple na settle never foxy kid rent hey nothing dreamin fade life verse smack elegant want thing way becomes set scene tour bridge pilot smashing ta absolutely feel traffic humming really living hurry pay heat agree pig deserve outro school would range talk complete slow walkman pulse expect nature due right,0.101,0.801,0.098,-0.7887
the mad lads,by the time i get to phoenix,1984,cry tell make phone get laugh verse tried leave ringin time name girl want many turn keep softly know leavin ten hanging 'd got phoenix john ya going stop kiss seems probably say embed albuquerque six hate julius risin find gon go leaving reach read wall twelve think lunch na part far workin oklahoma baby really note left miss phil door love give aaah sleepin low bill call,0.082,0.821,0.096,0.8969
the brand new heavies,brother sister,1994,life make get mystery word afraid head time platter guide onto stand many trumpet closed turn silver brother young strong matter need thing got one hand everyone let certain sister faith remind take toward embed intuition believe gon come world go solo move real sharp uphill hold feel sting seventeen na said em always scared change grandma door step,0.045,0.806,0.148,0.9834
dolly parton,it's such a heartache,1985,cry get wanted shaking losing answer heart heartache time two night keep know back feeling see dreaming sleeping dying ending dial stop hand dream take please took seems number say embed running believe tearing light away come ca movie confusing rain avoiding feel like eye mind anything memory trouble eventually falling never breaking love unhappy calling tragic keeping pretending,0.232,0.618,0.15,-0.9811
judas priest,some heads are gonna roll,1984,worth life break word verse tonight instrumental underhanded head flashing blow day keep know show heard last earth night hell ruling knife outro one bit look say power lust animal gon light away come ca granted go fire danger control bridge little blown na think like man live enemy mind taken color never left devour burning slice sleepless roll freak right blinding,0.134,0.809,0.057,-0.9788
megadeth,train of consequences,1994,money life break creeping ball brain verse sorry instrumental boxcar packed favor name turning tied thinking know back news bet bad ever ooh set blowing west fabric horse fast derailed corrupt bag chest corroded style trust guess headed clicking card feel kill shot thread sudden coming consequence mile trouble even train chill play hocked ai track taking ran,0.128,0.828,0.044,-0.9849
38 special,somebody like you,1986,break verse heart lose tried pressure hopin callin loving night keep wan see holding got known wrong ya distance would tear ever surrender ready darlin knew tellin riskin special somehow held nothin gon away world short must heartembed could bridge something guess start mine kept feel na like dark forever fallin baby chance walk somebody send never pretender near heartbeat love wait apart win together shoulda hear new right,0.028,0.624,0.348,0.9991
cracker,get off this,1993,doin make trying get stone loan home stayin check guitar mouth sleep quarter name lend government hair cat question know wan cynical got ya deeply knew one true everyone let pompous truly say tryin fortune scene come sends world ring start little accountant well petty soul na man minute sold hey change shut sayin titty spin complainin ai loved around dirty wo jean boy player call judge ayatollah holey hollywood,0.037,0.91,0.053,0.7451
red hot chili peppers,out in l.a.,1984,paisley tell jumper hella strong 'd got stop intro fear mother dump fine woman chick better came friend ca thought wall rock called wild alike sure action sherm willy bebopped thumb ying get pop leave bunch sweet time pretty night indoors others tree maze flea hop best six could along mind top as never chump bang sherman scrump leg fop met la place yang ball make told verse cold thang zee million last somethin ya outside way pick set chucka hundred jump bridge well town oom ripe living swan kick love lass swore swing wore brother hanging young heard outro bad cool knew ablaze antoine little body burnin man hump threw still lick fish pond shooting jacket hear race step,0.063,0.797,0.14,0.9783
heart,nothin' at all,1985,home evening made pyramid clear quick first night waiting know warm way would ever one hit else say embed every emotional nothin light reaction silence thought move wash soon innocent empty feel like destination guard hard caught anything asked walk foot much communication felt feed moderation disappear distraction,0.06,0.848,0.092,0.8697
steve winwood,split decision,1986,crutch lineembed answer blue sometimes made time decide hide want choose symptom know half need see end one look certain fine though best fuse split line nothin put light come world ca scarred go fire red real lost think man far mind hard sure easy even decision confidence never left much nothing cure sings clue,0.039,0.794,0.167,0.9883
the cramps,lets get fucked up,1994,might head beat slip woo ultimate ever one truck lowdown oblivion like far baby haze cruel ouch mmm psychopathia fucked get long fall night know casual need let amateur grease unusual gon delirium nocturnal go abnormal na bucket never spot heh degenerate make cockfight tomorrow burn want siamese back way cave witch ooh surrealist shrink ahh town feel honey dig really shade sent return outta aha lose purple punishment strap flameout sexuas cool goin take hit big probably sweetheart fight little brink said keyed hock chihuahua stuff right,0.274,0.588,0.138,-0.9972
nitty gritty dirt band,old upright piano,1985,life supper dreamer long perfect time morning ornery beautiful first house night beside sat heard strong see smile remember would stubborn playedembed ever upright gather favorite cried almost piano say best every irish stayed came sang friend played style could jesus missed called said man harmony wild eye dish done memory even disguise note family never old song friday died play grandma nothing round love felt rose grandpa right,0.088,0.662,0.25,0.9964
phish,rift,1993,shocked spy break alight coasting consumed verse strengthened instrumental sparked approaching adrift ignite appease dismay night back last rift flight spied outro moment several one quite destiny glared look terrible precipice darkness struggled drawing better light glimpse reason beneath thought silence could defeated reach shelf wing soul like yonder edge said terrace top ledge betray much contagious consume close saw slipped persuaded taking passion strengthen upon gasped,0.169,0.738,0.093,-0.9676
iron maiden,man on the edge,1995,get wit losing verse head guitar cannibal nation jammed missile waiting fair deserve see backed state closer outro lying way kiss ever fit leaf look sky present glimpse ca angel solo oven baking across sick free lunch like car edge future wild man live leper briefcase land mile built falling wake even birthday nothing heaven freeway give defence around branded looking city hole step someone,0.182,0.751,0.067,-0.9686
molly hatchet,straight shooter,1985,alibies doubt tell make get game thats music shooter prove hearing want playin keep question show matter see lie thing got playing hot stop babe one fame fast fortune woman better come shooterembed shoot something sick rock popint like movin road tired far said live car even baby never straight play hesitate ask sit crazy striaght yea prety roll driving call,0.054,0.745,0.201,0.9827
the rembrandts,i'll be there for you,1995,life tell make told laugh verse breakfast warned job eight day ten know second stuck week see thing going outro burned worst way ever one mother middle seems face best bed gon broke world bridge start could great rain year joke like na far began rest month even always still knee love pour gear brought work someone,0.063,0.806,0.13,0.9773
lone justice,"soap, soup and salvation",1985,music heart familiar watch air one bottle sort graciously friend restoration thought called like dark harmony salvationembed sure voice brow winded choir win glance randle long sweet mission loud endowed rising procter face stay corner defeated sweat crowd cause therefore motley alleyway yonder gospel never song old wave doorway soap verse sleep angelic soup pulpit bit fun favorite though campbell preacher drunk heavenly bridge empty slumbering jubilation mournful tired sing caught done lonely recreation seek making played roll pound consolation stumble brother heard take surround everywhere hungry bible seemed singing rescue little gamble til randel still fly salvation none bein taking feed awake,0.069,0.782,0.149,0.9726
jewel,hands,1995,tell get kindness verse heart visit heartache broken made eyesembed time poverty stand worry know matter thing outro steal would golden knew ever one fear hand idle faith gather end wasteful darkness fight singing light came world must shoe go could bridge god laughter like man ok eye voice useless despair spite never stole knee shall around wo pray right small someone,0.065,0.758,0.177,0.9907
meshuggah,future breed machine,1995,leash nerve appease skein first computed see spastic evolution content known scorn dying hand mother mass solo thought control system soul like give new asleep humanoid eternity doubt distorted time unknown machine flesh turn lesson improve synthetic dream obey eternally unit hate light defeated within limb arise perfection emptied mind human dissected genocide longer submission contorted always circuit ruined unaware sign deep disgorged reverse code docile verse programmed million dog strobe way fit vacuum bone bridge breed mechanical produced changing future erase eternal conceive currency turgid law symbol fiber fake hammered flashing destroy inanity sterile servant implanted remoted tested pattern shape completed interlude body controlled intelligence pulse another wake even thousand cord copied race,0.13,0.785,0.084,-0.9121
black uhuru,bull in the pen,1984,walking make reward get president verse mouth bend treat hide modernized african force night day show hook street open outro lying fence tear vesting mixed beast come penembed ca holler eat technology hold food steer shout said man ethiopia supernatural shot suffer pen advance baby bull send round le much nothing people mark shall truth inna pride calling stomp desert freak shed,0.037,0.921,0.042,0.3612
kenny rogers,what about me?,1984,whisper life lover pretend waited wanted answer carnes losing verse heart time name whoa maybe last nearly see need outro moment end true kenny look surprise welcome every embed gon come must reason go could soul na like think feel eye wasting mind forever hard james insane someone always never much kim entered love give hear around rogers affair ingram found,0.096,0.771,0.132,0.951
eddie money,calm before the storm,1986,appreciates tell make get heart moonlight yes sweet calm dawn whoa want onto first cold keep know everything need warm chatter got ya going tree thing peace stop take hit songembed believe talk world ca start great reach something hold called like try rebel listen wonder really sunlight somebody always never song breaking knock love heaven give wrote storm boy right enough someone,0.012,0.695,0.293,0.9985
green day,scattered,1997,life ripped fill tell wish make verse wide reminds time tied skin knot bedroom leavin open got story souvenir loose sacrifice would livin end one seems shred lyin mistake present listening scattered bridge go lump purpose could guess floor well year throat future live another past shared learned song erased gaggin givin drag alright picture forgotten place,0.054,0.837,0.11,0.9344
boyz ii men,let it snow,1993,men long verse blazin trim holiday cold ohhh day waiting wan slip everything see need thing nate got wrap outside tree closer mcnight outro care intro let wanya though say snow present little store christmas away come ca must bridge angel fire cause weather precious god rain meet wanyá body may na mind sing another boyz ohhhh baby rather ii sleet much hey sent heaven gladly together help brian joyous place,0.044,0.886,0.07,0.8706
"""weird al"" yankovic",living with a hernia,1986,bless tell aggravation might familiar hurt causin trouser bladder see got intro went took better ca drive bowl wall soul anyhow minute operation groan intestinal play help enough get discus bend time run direct rupture pain irritation let nothin gon common could truss strangulated na settle epigastric quits old location physician type hernia ruination lumbar told verse gawd cough obstructed doctor say anywhere embed inguinal bridge grunt dancin sick feel humiliation dig tennis walk much living wait incomplete clue barely good day ow bad crawl split richter tender wear jones bulge real may said live hard insane even medication ai funny call,0.121,0.833,0.046,-0.972
korn,good god,1996,fucked life wish brain get game today verse heart made fucking unknown good everything sea thing pain smile outro bad way inside let given take vocal face say every despise needle fell suck came away bridge could gave god dry sound feel insecure live single mind minnow left without stole shit nothing fuck gray wo sign slave scream right,0.239,0.722,0.039,-0.9975
the lemonheads,big gay heart,1993,piss cry mean break make either lose heart might afraid leave time good wan lookin see need got bad way pick understand would bone look take please else big add scene satisfied find gon suck prepared ca heartembed dick well feel na part dark live eye hard try easy somebody grateful song much still ask gray help gay enough,0.069,0.605,0.326,0.9991
the cramps,naked girls falling down the stairs,1994,stair everybody verse guitar made steeplechase girl flywheel wow naked watch woo outro looked unlaced way air stairsembed went look terrible mistake face tripping shove fell culture busted wear drew came watched shoe solo crowd high stopped gave staircase museum like car stock falling class stood love ticking chair pace right race place someone,0.123,0.807,0.071,-0.1779
iron maiden,back in the village,1984,break get answer fox kitchen verse flame instrumental guitar switch name burn brighter truce cat turn question hound back others see among outro burned drop way dial inside let take dice number spotlight six valley spinning barn engine away burden bridge inner paper solo start flag eat black bre wing throwing kill shot try shellshock walk chance againembed bomb still ribbon overturned loaded rolling people killer table chicken burning oneself worm hole prison village white,0.086,0.888,0.026,-0.9374
dave matthews band,recently,1997,drink scat ignore time hair worrying hiding street everything use dreaming content watch alone kiss quite let bit say woman singing come away kissing talk hurrying go recently well hold itembed live eye done walk lately never much comb forward people together quiet stare looking felt seeing place,0.133,0.814,0.052,-0.9679
mel mcdaniel,stand on it,1986,grand passed woke started see feelin got hill hot hand one situation discovered ca beth control blowin far sure land baby hookin somebody hitchhiker deed without figure planned ranch doubt florida get confused girl stand southern lee turn funky know buddy gon go could na jimmy mind past shore goggles italy eight drift back mud shouting though engine come route red hollered well mary shout lost shift racin isabella standing caked dirt morning band america heard blew would hit line queen ahead itembed man screamin stacked even roar columbus track tuckered grab boy,0.078,0.794,0.128,0.9542
oasis,cast no shadow,1995,life surviving word verse tried chained open wished understand hand cast took say stay every faced thought interlude bound soul road man along try weight shadow refrain walk never stole sun love pride place,0.055,0.812,0.132,0.969
robert plant,the greatest gift,1993,life glorify heart yes survive hide discover know strong see dreamt moment would order greatest touch dream inside ooh look fool every outembed find world recover go angel could fire reach move gift body soul feel eye mind cryin foolin send hey love heaven give hear sign crazy deep bring place fade,0.03,0.703,0.267,0.9982
erykah badu,tyrone,1997,tell jim cheap see use got purse intro better ca homeboy like think car baby cash gettin help star get long boot time turn keep know need partner buy bar sister every nothin go cause hold artist hang mind badu as always never around sensitive act sometimes verse prove woah want show matter somewhere thrill nice way say come reach cousin ta well feel tired try lem comin groove paul truth bring pay tyrone brother little naw real deal said live used james listen fact miss shit nigga ai ask alright call right,0.082,0.771,0.147,0.9485
grace jones,i'm not perfect (but i'm perfect for you),1986,life timeembed told waste tonight heart perfect time tied different discover keep know faking somethin matter see thinkin giving thing lookin wherever lying spending goin one tryin better flicker come world taste ground go may feel eye really living love aching together met right,0.135,0.656,0.208,0.99
rancid,the 11th hour,1995,broken gone blood wounded quick isolation armstrong intro one touch true world ca silence wasted hour mountain get helplessness seen splattered made time reel know demand wrong dream sister face almost crashin jungle despise could aim sudden hey boredom place fade hawk verse question back thing dove rush come pull well feel done lonely walk string straight crawlin door answer sale day steel lie outro end power tim start little finally interlude said recognize concrete alright,0.14,0.823,0.037,-0.9835
annie lennox,train in vain,1995,tell make pay vain verse heartache seen tumblin time stand job wolf somethings day keep need thing remember got somewhere till lie outro way alone understand bay dream one view stay say come away ca must bridge something well clothes said trapped suppose man fact spoke train explain left without nothing close love allembed loved happy around wo felt new point,0.115,0.859,0.026,-0.9848
robert earl keen,i'm comin' home,1994,brain everybody blue dawn dusk feelin got fresh suitcase bay one took better ca friend ticket like train san people rainembed backyard get made time ol night know nobody till seems stay party nothin gon cruz racked could god rain na along mind old saw telephone packed life salmon santa bought john pourin drove say come jose read card road caught comin sleepy love bring next jammin pay home good wherever care boston since nite monterey taxi said hard asked threw flew ai late,0.083,0.859,0.058,-0.9161
the fall,slang king,1984,nausea quease cheap brut horst swoop slip watch got speaking processor bottle designer mother medium hawkman away depressed stopped honour whip press slang bloody swingo stint wanted triumphant girl ace wurly turn magazine treatise bright lime go sugar scoop easy longer always wire procession curly type greets penny sign king hawk binge make kingembed scandinavian receptionist back put route shop missed feel road journey together green pound swing escape foll word lull smith hyper viking day hi dropping young british take court biz style little said man attack krieg hall right,0.051,0.838,0.111,0.9348
cracker,lonesome johnny blues,1993,ransacked lucky pay blue johnny alive trash woah name wound want onto beat passed goddamn dumped brother know back bluesembed seven got remain grim chevrolet ending '' please pulled number stay six come came drive side go little tow well thirteen called road dear sing trouble weary send reaper left old much lonesome cash nothing sad taking wo right price place someone,0.269,0.651,0.08,-0.9963
paul young,every time you go away,1985,mean everytime verse lose leave time maybe many know everything appears see oooooh thing got going alone tear ooh take though every away saying ca bridge go move cause free feel body problem man oohh piece baby even always leading much solve hey close picking careful,0.048,0.901,0.05,-0.5309
white zombie,super charger heaven,1995,usque head cheap est name river adorem hound feeling see rat lead unione worship came ca angel sucking soul dark edge eye corde baby calling conception qui insipientia seen deformed unum know need pain strychnine tree invention supposed damn hotel nova fucker recant cowardly something vita god mind injection juice devilman never dreamed suo heaven motherfucker twisted ex fuckin king life fallen swinging choke jukebox warp evil back ya dog lazy witch fuel deus embed clutch route inspiration across feel supernatural deadringer love truth inbreed demon excommunicatus heresy super immaculate hell lived running ad jesus bury non rhythm happen fidelium styx tooth ai feed carry charger racket right,0.118,0.636,0.246,0.9932
jestofunk,can we live,1994,tell pretend answer waste understands heart time tomorrow arm night keep know earth see use holding outside till alone way loveembed tear realize end let seems face strength affection fight save missing find come put ca go angel changed like think live forever mind another desire wonder baby never without living nothing love wait give apart pride around looking yesterday bring,0.159,0.634,0.207,0.9775
